50.681	70.296	55.248
52.426	69.562	55.148
51.3	70.467	55.951
54.083	71.77	56.229
52.197	71.635	55.747
50.995	68.52	56.186
49.87	69.425	56.989
52.653	70.728	57.268
50.767	70.592	56.786
51.614	68.691	56.889
54.397	69.994	57.168
52.511	69.858	56.686
53.272	70.899	57.971
51.385	70.763	57.489
54.169	72.067	57.767
51.393	71.946	56.84
50.268	72.851	57.642
53.051	74.154	57.921
51.165	74.019	57.439
52.012	72.117	57.542
54.795	73.42	57.821
52.909	73.285	57.339
53.67	74.325	58.624
51.783	74.19	58.142
54.567	75.493	58.421
50.582	71.075	58.581
53.365	72.378	58.86
51.479	72.242	58.378
52.239	73.283	59.663
50.353	73.147	59.18
53.137	74.45	59.459
53.984	72.549	59.562
52.097	72.413	59.08
54.881	73.716	59.359
53.755	74.621	60.162
49.569	72.644	55.712
48.443	73.549	56.515
51.226	74.852	56.793
49.34	74.717	56.311
50.187	72.815	56.414
52.971	74.118	56.693
51.084	73.983	56.211
51.845	75.023	57.496
49.959	74.888	57.014
52.742	76.191	57.293
48.757	71.773	57.453
51.54	73.076	57.732
49.654	72.94	57.25
50.415	73.981	58.535
48.528	73.846	58.053
51.312	75.149	58.331
52.159	73.247	58.435
50.273	73.111	57.953
53.056	74.415	58.231
51.93	75.32	59.034
49.155	75.199	58.106
51.939	76.502	58.385
50.052	76.367	57.903
50.813	77.407	59.188
48.927	77.272	58.706
51.71	78.575	58.985
52.557	76.673	59.088
50.671	76.538	58.606
53.454	77.841	58.885
52.329	78.746	59.688
51.127	75.631	60.126
49.24	75.495	59.644
52.024	76.798	59.923
50.898	77.703	60.726
52.642	76.969	60.626
50.68	70.271	55.296
49.554	71.176	56.099
52.338	72.48	56.378
50.451	72.344	55.896
51.298	70.442	55.999
54.082	71.745	56.278
52.196	71.61	55.796
52.956	72.65	57.081
51.07	72.515	56.599
53.853	73.818	56.877
49.868	69.4	57.038
52.651	70.703	57.316
50.765	70.568	56.834
51.526	71.608	58.119
49.64	71.473	57.637
52.423	72.776	57.916
53.27	70.874	58.019
51.384	70.738	57.537
54.167	72.042	57.816
53.041	72.947	58.619
50.266	72.826	57.691
53.05	74.129	57.97
51.163	73.994	57.488
51.924	75.034	58.773
50.038	74.899	58.291
52.821	76.202	58.569
53.668	74.3	58.672
51.782	74.165	58.19
54.565	75.468	58.469
53.44	76.373	59.272
52.238	73.258	59.711
50.352	73.122	59.229
53.135	74.425	59.508
52.009	75.33	60.311
53.754	74.596	60.211
48.442	73.524	56.563
51.225	74.828	56.842
49.339	74.692	56.36
50.099	75.733	57.645
48.213	75.597	57.163
50.996	76.9	57.442
51.843	74.999	57.545
49.957	74.863	57.063
52.741	76.166	57.341
51.615	77.071	58.144
50.413	73.956	58.583
48.527	73.821	58.101
51.31	75.124	58.38
50.185	76.029	59.183
51.929	75.295	59.083
50.811	77.382	59.237
48.925	77.247	58.754
51.708	78.55	59.033
50.583	79.455	59.836
52.327	78.721	59.736
50.897	77.679	60.775
48.413	70.229	53.636
47.288	71.134	54.439
50.071	72.438	54.718
48.185	72.302	54.236
49.032	70.4	54.339
51.815	71.704	54.618
49.929	71.568	54.136
50.69	72.609	55.421
48.803	72.473	54.939
51.587	73.776	55.217
47.601	69.358	55.378
50.385	70.661	55.656
48.499	70.526	55.174
49.259	71.566	56.459
47.373	71.431	55.977
50.156	72.734	56.256
51.003	70.832	56.359
49.117	70.697	55.877
51.901	72	56.156
50.775	72.905	56.959
48	72.784	56.031
50.783	74.087	56.31
48.897	73.952	55.828
49.657	74.992	57.113
47.771	74.857	56.631
50.555	76.16	56.909
51.402	74.258	57.012
49.515	74.123	56.53
52.299	75.426	56.809
51.173	76.331	57.612
49.971	73.216	58.051
48.085	73.08	57.569
50.868	74.383	57.848
49.743	75.289	58.651
51.487	74.554	58.551
46.175	73.483	54.903
48.958	74.786	55.182
47.072	74.65	54.7
47.833	75.691	55.985
45.946	75.555	55.503
48.73	76.858	55.782
49.577	74.957	55.885
47.691	74.821	55.403
50.474	76.124	55.681
49.348	77.029	56.484
48.147	73.914	56.923
46.26	73.779	56.441
49.044	75.082	56.72
47.918	75.987	57.523
49.662	75.253	57.423
48.545	77.34	57.577
46.658	77.205	57.094
49.442	78.508	57.373
48.316	79.413	58.176
50.06	78.679	58.076
48.63	77.637	59.115
47.286	71.11	54.488
50.069	72.413	54.766
48.183	72.277	54.284
48.944	73.318	55.569
47.058	73.182	55.087
49.841	74.485	55.366
50.688	72.584	55.469
48.802	72.448	54.987
51.585	73.751	55.266
50.459	74.656	56.069
49.258	71.541	56.508
47.371	71.406	56.026
50.155	72.709	56.304
49.029	73.614	57.107
50.773	72.88	57.007
49.656	74.967	57.161
47.77	74.832	56.679
50.553	76.135	56.958
49.427	77.04	57.761
51.172	76.306	57.661
49.741	75.264	58.699
47.831	75.666	56.033
45.945	75.53	55.551
48.728	76.833	55.83
47.603	77.738	56.633
49.347	77.004	56.533
47.916	75.962	57.571
48.315	79.388	58.225
